region,district,township,loss,treecover2000,percentloss,year
Kayah,Loikaw,Dimawhso,666,628872,0.001059039,2002
Kayah,Loikaw,Phruhso,3460,1775508,0.001948738,2002
Shan,Taunggye,Pekhon,3448,1490498,0.002313321,2002
Bago,Taungoo,Thoungoo,2212,1777331,0.001244563,2002
Bago,Taungoo,Yedashe,2938,2479131,0.001185093,2002
Mandalay,Yamethin,Pyinmana,1901,1787922,0.001063245,2002
Mandalay,Yamethin,Lewe,1607,1354456,0.001186454,2002
Magway,Thayetmyo,Myayde (Aunglan),172,732273,2.34885e-4,2002
Bago,Pyay,Paukkaung,391,992210,3.9407e-4,2002
Bago,Pyay,Thegon,139,207321,6.70458e-4,2002
Bago,Thayarwady,Nattalin,164,810129,2.02437e-4,2002
Bago,Thayarwady,Okpo,712,695350,0.001023945,2002
Bago,Thayarwady,Gyobingauk,133,413210,3.2187e-4,2002
Bago,Pyay,Paungde,0,4309,0,2002
Bago,Pyay,Prome,84,16598,0.005060851,2002
Bago,Thayarwady,Zigon,1,10018,9.98203e-5,2002
Magway,Magwe Minbu,Taungdwingyi,527,311124,0.001693858,2002
Magway,Magwe Minbu,Myothit,498,154590,0.003221424,2002
Naypyitaw,Naypyitaw,Pyinmana,13,2581,0.005036807,2002
Mandalay,Yamethin,Tatkon,450,1412850,3.18505e-4,2002
Shan,Taunggye,Pinlaung,1485,2745409,5.40903e-4,2002
Mandalay,Yamethin,Yamethin,95,938041,1.01275e-4,2002
Magway,Magwe Minbu,Natmauk,8,2017,0.003966287,2002
Mandalay,Meiktila,Pyawbwe,80,530877,1.50694e-4,2002
Mandalay,Meiktila,Thazi,151,774816,1.94885e-4,2002
Shan,Taunggye,Ye-Ngan,369,3292535,1.12072e-4,2002
Mandalay,Meiktila,Wudwin,199,68050,0.00292432,2002
Mandalay,Meiktila,Meiktila,2,268,0.007462687,2002
Mandalay,Myingyan,Mahlaing,3,2501,0.00119952,2002
Mandalay,Myingyan,Taungtha,4,1322,0.003025719,2002
Mandalay,Myingyan,Myingyan,0,766,0,2002
Mandalay,Myingyan,Natogyi,0,1521,0,2002
Sagaing,Sagaing,Ngazun,0,727,0,2002
Sagaing,Sagaing,Myaung,0,257,0,2002
Sagaing,Monywa,Chaung-U,8,1076,0.007434944,2002
Sagaing,Sagaing,Myinmu,0,79,0,2002
Sagaing,Monywa,Ayadaw,3,384,0.0078125,2002
Sagaing,Shwebo,Tabayin,238,18864,0.012616624,2002
Sagaing,Shwebo,Wetlet,13,1306,0.009954058,2002
Sagaing,Shwebo,Shwebo,10,2448,0.004084967,2002
Sagaing,Sagaing,Sagaing,1,2838,3.52361e-4,2002
Mandalay,Kyaukse,Tada-U,0,1418,0,2002
Mandalay,Kyaukse,Singaing,1,35339,2.82973e-5,2002
Mandalay,Mandalay,Amarapura,1,1298,7.70416e-4,2002
Mandalay,Mandalay,Mandalay,0,759,0,2002
Mandalay,Pyin-Oo-Lwin,Madaya,131,517533,2.53124e-4,2002
Mandalay,Pyin-Oo-Lwin,Singu,685,1059228,6.46697e-4,2002
Mandalay,Mandalay,Patheingyi,71,469015,1.51381e-4,2002
Shan,Kyaukme,Nawnghkio,2858,2475471,0.001154528,2002
Mandalay,Mandalay,Maymyo,289,919092,3.14441e-4,2002
Mandalay,Kyaukse,Kyaukse,278,1366996,2.03366e-4,2002
Mandalay,Kyaukse,Myitha,47,115120,4.0827e-4,2002
Shan,Taunggye,Lawksawk,3474,4144348,8.3825e-4,2002
Shan,Taunggye,Pindaya,29,71922,4.03215e-4,2002
Shan,Taunggye,Kalaw,181,585632,3.09068e-4,2002
Shan,Taunggye,Taunggyi,166,406002,4.08865e-4,2002
Shan,Loilen,Mong Kung,10416,6101647,0.00170708,2002
Shan,Kyaukme,Kyaukme,11167,4615178,0.002419625,2002
Shan,Kyaukme,Hsipaw,25494,4373379,0.00582936,2002
Shan,Loilen,Lai-Hka,2957,2042627,0.001447646,2002
Shan,Loilen,Loi Lem,2103,897848,0.002342267,2002
Shan,Loilen,Namsang,4212,2705811,0.00155665,2002
Shan,Taunggye,Ho-Pong,484,634928,7.62291e-4,2002
Shan,Loilen,Mong Nai,4796,4093616,0.00117158,2002
Shan,Loilen,Mawkmai,2223,2628229,8.45817e-4,2002
Shan,Loilen,Langkho,2675,2378539,0.00112464,2002
Shan,Taunggye,Hsi Hseng,1032,710602,0.00145229,2002
Shan,Taunggye,Yawunghwe,133,568544,2.33931e-4,2002
Shan,Loilen,Mong Pan,4314,6854533,6.29365e-4,2002
Shan,Mongsat,Mong Tung,12102,6347206,0.001906666,2002
Shan,Mongsat,Mong Hsat,10612,6353579,0.00167024,2002
Shan,Mongsat,Mong Ping,9454,8145835,0.001160593,2002
Shan,Loilen,Ke-Hsi,5424,2571263,0.002109469,2002
Shan,Loilen,Kunhing,5563,3172299,0.001753618,2002
Shan,Loilen,Mong Hsu,5604,1996640,0.002806715,2002
Shan,Lasho,Mong Yai,8012,2277063,0.003518568,2002
Shan,Lasho,Tangyan,13517,4429685,0.003051459,2002
Shan,Lasho,Pang-Yang,23419,5663100,0.004135368,2002
Shan,Lasho,Man Hpang,13965,1782909,0.007832705,2002
Shan,Lasho,Nampan,2621,1788168,0.001465746,2002
Shan,Kengtung,Mong Yang,10271,2588352,0.003968162,2002
Shan,Kengtung,Mongkhak,5753,2929887,0.001963557,2002
Shan,Kengtung,Keng Tung,9455,5831836,0.001621273,2002
Shan,Mongphat,Mong Hpayak,1026,2657113,3.86133e-4,2002
Shan,Tarchilaik,Tachilek,4521,3984122,0.001134754,2002
Shan,Mongphat,Mong Yawng,10089,5853840,0.001723484,2002
Kayin,Myawady,Myawadi,4348,3497212,0.001243276,2002
Kayin,Hpa-an,Kawkareik,584,1317362,4.4331e-4,2002
Kayin,Hpa-an,Kya-In Seikkyi,3273,9289338,3.52339e-4,2002
Tanintharyi,Dawei,Tavoy,5706,8466131,6.7398e-4,2002
Tanintharyi,Mergui,Tenasserim,19199,14972035,0.001282324,2002
Tanintharyi,Dawei,Thayetchaung,3465,2491164,0.001390916,2002
Tanintharyi,Mergui,Palaw,7281,2491285,0.002922588,2002
Tanintharyi,Dawei,Launglon,609,690083,8.82503e-4,2002
Tanintharyi,Dawei,Yebyu,15161,4667205,0.003248411,2002
Mon,Mawlamyine,Ye,2057,2863754,7.18288e-4,2002
Mon,Mawlamyine,Thanbyuzayat,1089,743340,0.001465009,2002
Ayeyarwady,Pharpon,Pyapon,13,19392,6.7038e-4,2002
Ayeyarwady,Pharpon,Bogale,3,239126,1.25457e-5,2002
Tanintharyi,Mergui,Mergui,10348,5595532,0.001849333,2002
Tanintharyi,Kawthoung,Bokpyin,31222,7611073,0.004102181,2002
Kachin,Putao,Nogmung,1835,7756426,2.36578e-4,2002
Kachin,Putao,Khawbude,3869,7109674,5.44188e-4,2002
Kachin,Putao,Machanbaw,866,3996522,2.16688e-4,2002
Kachin,Myitkyina,Hsawlaw,8034,4348848,0.001847386,2002
Kachin,Myitkyina,Chipwi,9349,4093071,0.002284104,2002
Kachin,Putao,Sumpranbum,5588,9405444,5.94124e-4,2002
Kachin,Myitkyina,Njangyang,7578,6553019,0.001156414,2002
Kachin,Myitkyina,Waingmaw,13501,5889827,0.002292257,2002
Shan,Lasho,Pangwaum,1331,1237355,0.001075682,2002
Shan,Lasho,Mong Mao,16460,2145238,0.007672808,2002
Shan,Kunlong,Kunlong,905,526927,0.001717505,2002
Shan,Lauking,Kong-Kyan,1247,862135,0.001446409,2002
Shan,Muse,Kutkai,7293,4135283,0.001763604,2002
Shan,Kunlong,Ho-Pang,7275,1408480,0.005165143,2002
Shan,Lasho,Hsenwi,4724,2017367,0.002341666,2002
Shan,Lasho,Lashio,16275,4333525,0.003755603,2002
Shan,Muse,Mu-Se,2656,1932545,0.001374354,2002
Shan,Muse,Namhkan,8558,1990221,0.004300025,2002
Kachin,Myitkyina,Myitkyina,6833,7837796,8.71801e-4,2002
Kachin,Bhamo,Momauk,5063,3029632,0.00167116,2002
Kachin,Myitkyina,Mogaung,1869,2400590,7.78559e-4,2002
Kachin,Myitkyina,Kamaing,8487,8254148,0.00102821,2002
Kachin,Myitkyina,Mohnyin,3336,7991544,4.17441e-4,2002
Kachin,Bhamo,Shwegu,5794,3620744,0.001600224,2002
Kachin,Bhamo,Bhamo,2122,2625746,8.08151e-4,2002
Sagaing,Katha,Katha,7181,2009361,0.003573773,2002
Shan,Kyaukme,Mabein,5309,5886379,9.01913e-4,2002
Kachin,Bhamo,Mansi,7453,3763269,0.001980459,2002
Shan,Kyaukme,Mong Mit,3051,3552712,8.58781e-4,2002
Shan,Kyaukme,Namtu,26309,5250164,0.005011082,2002
Shan,Kyaukme,Namhsan,4656,1216058,0.003828765,2002
Mandalay,Pyin-Oo-Lwin,Mogok,1063,1428007,7.44394e-4,2002
Sagaing,Katha,Tigyaing,3810,1927501,0.001976653,2002
Sagaing,Katha,Indaw,2564,1581718,0.001621022,2002
Sagaing,Katha,Kawlin,4047,1333939,0.003033872,2002
Sagaing,Katha,Wuntho,1591,951653,0.001671828,2002
Mandalay,Pyin-Oo-Lwin,Thabeikkyin,1957,2255202,8.67771e-4,2002
Sagaing,Shwebo,Kanbalu,6774,1267477,0.005344476,2002
Sagaing,Shwebo,Tantabin,15,38373,3.909e-4,2002
Sagaing,Shwebo,Khin-U,7,15988,4.37828e-4,2002
Sagaing,Shwebo,Kyunhla,7288,2033078,0.003584712,2002
Sagaing,Shwebo,Taze,1319,601324,0.002193493,2002
Sagaing,Shwebo,Ye-U,714,469719,0.001520058,2002
Sagaing,Katha,Pinlebu,3125,3995772,0.00078207699999999995,2002
Sagaing,Mawleik,Phaungbyin,1372,4061903,3.37773e-4,2002
Sagaing,Katha,Banmauk,2871,4469873,0.00064230000000000005,2002
Sagaing,Hkamti,Homalin,12806,13876705,9.22842e-4,2002
Sagaing,Hkamti,Khamti,17263,11956278,0.001443844,2002
Sagaing,Hkamti,Lashe,4229,3399951,0.001243841,2002
Sagaing,Hkamti,Lahe,28719,5607799,0.005121261,2002
Sagaing,Hkamti,Nanyun,15605,9464441,0.001648803,2002
Kachin,Myitkyina,Tanai,7943,17326417,4.58433e-4,2002
Kachin,Putao,Putao,2537,6765107,3.75013e-4,2002
Sagaing,Tamu,Tamu,2691,1883723,0.001428554,2002
Sagaing,Mawleik,Mawlaik,1359,5103451,0.00026628999999999997,2002
Sagaing,Kalemyo,Kalewa,1353,2672961,5.0618e-4,2002
Chin,Palam,Falam,3945,2151216,0.001833847,2002
Chin,Palam,Tiddim,18471,3233127,0.005713045,2002
Chin,Palam,Tonzang,9958,4638234,0.002146938,2002
Tanintharyi,Kawthoung,Kawthaung,20399,3140789,0.006494865,2003
Ayeyarwady,Bassein,Ngaputaw,752,2258207,3.33008e-4,2003
Ayeyarwady,Myoungmya,Labutta,17,78864,2.15561e-4,2003
Ayeyarwady,Myoungmya,Myaungmya,20,225412,8.87264e-5,2003
Ayeyarwady,Myoungmya,Wakema,27,17986,0.001501168,2003
Rakhine,Maungtaw,Maungdaw,2030,1296413,0.001565859,2003
Rakhine,Buthidaung,Buthidaung,2800,2160957,0.001295722,2003
Rakhine,Buthidaung,Ponnagyun & Rathedaung,2435,1031589,0.002360436,2003
Rakhine,Buthidaung,Sittwe (Akyab),0,2179,0,2003
Rakhine,Sittwe,Pauktaw,575,199933,0.002875963,2003
Rakhine,Sittwe,Myebon,5451,1624717,0.003355046,2003
Rakhine,Kyaunkpyu,Kyaukpyu,1276,587306,0.002172632,2003
Rakhine,Kyaunkpyu,An,10344,8382837,0.00123395,2003
Rakhine,Sittwe,Minbya,2747,3658938,7.50764e-4,2003
Rakhine,Sittwe,Mrauk-Oo,765,603619,0.001267356,2003
Chin,Mindat,Paletwa,10859,12225679,8.88212e-4,2003
Chin,Mindat,Kanpetlet,1906,2850034,6.68764e-4,2003
Rakhine,Sittwe,Kyauktaw,1595,1475443,0.001081031,2003
Chin,Mindat,Matupi,6620,6387534,0.001036394,2003
Chin,Palam,Thlangtlang,20530,4675850,0.004390646,2003
Chin,Palam,Haka,7374,4694623,0.001570733,2003
Chin,Mindat,Mindat,8894,4717849,0.001885181,2003
Magway,Pakokku,Saw,4764,1787752,0.002664799,2003
Magway,Pakokku,Seikpyu,904,225644,0.004006311,2003
Magway,Pakokku,Pauk,2297,569137,0.004035935,2003
Magway,Pakokku,Htilin,1416,930198,0.001522257,2003
Magway,Pakokku,Gangaw,2932,1661654,0.001764507,2003
Sagaing,Kalemyo,Kale,1315,2412434,5.45093e-4,2003
Sagaing,Kalemyo,Mingin,1176,3471362,3.38772e-4,2003
Sagaing,Monywa,Kani,1962,2650588,7.40213e-4,2003
Sagaing,Monywa,Pale,1679,673174,0.002494155,2003
Magway,Pakokku,Myaing,23,4848,0.004744224,2003
Sagaing,Monywa,Yinmabin,84,24038,0.003494467,2003
Sagaing,Monywa,Budalin,12,4327,0.002773284,2003
Sagaing,Monywa,Monywa,2,709,0.002820874,2003
Sagaing,Monywa,Salingyi,1,1731,5.77701e-4,2003
Magway,Pakokku,Yesagyo,9,2253,0.003994674,2003
Magway,Pakokku,Pakokku,32,975,0.032820513,2003
Mandalay,Myingyan,Nyaungu,0,308,0,2003
Mandalay,Myingyan,Kyaukpadaung,15,76372,1.96407e-4,2003
Magway,Magwe Minbu,Chauk,0,338,0,2003
Magway,Minbu,Salin,1976,464085,0.004257841,2003
Magway,Magwe Minbu,Yenangyaung,0,111,0,2003
Magway,Magwe Minbu,Magwe,0,150,0,2003
Magway,Minbu,Minbu (Sagu),447,93038,0.004804488,2003
Magway,Minbu,Pwinbyu,442,209815,0.002106618,2003
Magway,Minbu,Sidoktaya,5127,2863453,0.001790496,2003
Magway,Minbu,Ngape,1669,880920,0.00189461,2003
Magway,Thayetmyo,Minhla,1593,720876,0.002209811,2003
Magway,Thayetmyo,Mindon,2158,2155693,0.00100107,2003
Magway,Thayetmyo,Sinbaungwe (Tantabin),367,191828,0.001913172,2003
Magway,Thayetmyo,Thayet,372,131013,0.002839413,2003
Magway,Thayetmyo,Kama,1625,608776,0.002669291,2003
Rakhine,Thandwe,Taungup,6972,5478524,0.001272606,2003
Rakhine,Thandwe,Arakan (Sandoway),1399,4649772,3.00875e-4,2003
Bago,Pyay,Padaung,561,1760537,3.18653e-4,2003
Bago,Pyay,Shwedaung,35,50887,6.87798e-4,2003
Ayeyarwady,Hinthada,Kyangin,85,470713,1.80577e-4,2003
Ayeyarwady,Hinthada,Myanaung,101,694854,1.45354e-4,2003
Ayeyarwady,Hinthada,Ingapu,589,875065,6.73093e-4,2003
Rakhine,Thandwe,Gwa,1417,3113144,4.55167e-4,2003
Rakhine,Kyaunkpyu,Man Aung,14,252183,5.55152e-5,2003
Rakhine,Kyaunkpyu,Ramree,2125,917803,0.002315312,2003
Ayeyarwady,Bassein,Bassein West,2679,1121269,0.002389257,2003
Ayeyarwady,Bassein,Thabaung,2059,1591547,0.00129371,2003
Ayeyarwady,Hinthada,Lemyethna,117,585055,1.99981e-4,2003
Ayeyarwady,Bassein,Yegyi,55,453532,1.2127e-4,2003
Ayeyarwady,Bassein,Kyonpyaw,11,87870,1.25185e-4,2003
Ayeyarwady,Bassein,Kyaunggon,9,20394,4.41306e-4,2003
Ayeyarwady,Myoungmya,Einme,11,32902,3.34326e-4,2003
Ayeyarwady,Myoungmya,Moulmeingyun,7,10347,6.76525e-4,2003
Ayeyarwady,Maubin,Pantanaw,30,136447,2.19866e-4,2003
Ayeyarwady,Pharpon,Kyaiklat,5,24235,2.06313e-4,2003
Ayeyarwady,Maubin,Ma-Ubin,7,20191,3.46689e-4,2003
Ayeyarwady,Maubin,Irrawaddy,5,25431,1.9661e-4,2003
Ayeyarwady,Maubin,Yandoon,29,58093,4.992e-4,2003
Ayeyarwady,Maubin,Danubyu,2,46895,4.26485e-5,2003
Yangon,Yangon-N,Taikkyi,3,29022,1.0337e-4,2003
Ayeyarwady,Hinthada,Henzada,8,76335,1.04801e-4,2003
Ayeyarwady,Hinthada,Danubyu,4,56837,7.03767e-5,2003
Bago,Thayarwady,Minhla,538,1072069,5.01833e-4,2003
Ayeyarwady,Hinthada,Zalun,5,40527,1.23375e-4,2003
Bago,Thayarwady,Monyo,1,17778,5.62493e-5,2003
Bago,Thayarwady,Tharrawaddy,8,19361,4.13202e-4,2003
Yangon,Yangon-N,Hmawbi,280,738893,3.78945e-4,2003
Yangon,Yangon-N,Hlegu,923,867395,0.001064106,2003
Bago,Thayarwady,Letpatan,191,609211,3.1352e-4,2003
Bago,Pegu,Bago (Pegu),1883,2458344,7.65963e-4,2003
Bago,Pegu,Kyauktaga,2418,2811773,8.59956e-4,2003
Bago,Pegu,Daik-U,824,467487,0.001762616,2003
Bago,Pegu,Kawa,0,15215,0,2003
Yangon,Yangon-S,Kayan,0,4798,0,2003
Yangon,Yangon-S,Syriam,3,2559,0.001172333,2003
Yangon,Yangon-E,Yangon (Rangoon),5,2381,0.002099958,2003
Yangon,Yangon-W,Yangon (Rangoon),3,5167,5.80608e-4,2003
Yangon,Yangon-N,Htantabin,0,3599,0,2003
Yangon,Yangon-S,Insein,2,11756,1.70126e-4,2003
Yangon,Yangon-S,Kawkhmu,490,185181,0.00264606,2003
Ayeyarwady,Pharpon,Dedaye,6,13432,4.46694e-4,2003
Yangon,Yangon-S,Kungyangon,976,64359,0.015164934,2003
Yangon,Yangon-S,Kyauktan,2,3667,5.45405e-4,2003
Yangon,Yangon-S,Thongwa,0,2050,0,2003
Bago,Pegu,Thanatpin,9,9451,9.5228e-4,2003
Mon,Thaton,Bilin,3019,1877036,0.001608387,2003
Mon,Thaton,Paung,446,240921,0.001851229,2003
Mon,Mawlamyine,Chaungzon,6,57547,1.04263e-4,2003
Mon,Mawlamyine,Moulmein,16,15320,0.001044386,2003
Mon,Mawlamyine,Mudon,39,257485,1.51465e-4,2003
Mon,Mawlamyine,Kyaikmaraw,693,556959,0.001244257,2003
Kayin,Kawkareik,Pa-An,3446,1419591,0.00242746,2003
Mon,Thaton,Thaton,328,631416,5.19467e-4,2003
Kayin,Kawkareik,Hlaingbwe,5696,4235041,0.001344969,2003
Mon,Thaton,Kyaikto,1322,871958,0.001516128,2003
Bago,Pegu,Shwegyin,5623,2804952,0.002004669,2003
Kayin,Kawkareik,Papun,29245,8723762,0.003352338,2003
Bago,Pegu,Nyaungiebin,33,21410,0.001541336,2003
Bago,Pegu,Waw,5,16993,2.94239e-4,2003
Bago,Taungoo,Pyu,1103,1819751,6.06127e-4,2003
Bago,Taungoo,Kyaukki,5113,2323858,0.00220022,2003
Bago,Taungoo,Oktwin,1447,1286045,0.001125155,2003
Bago,Taungoo,Tantabin,289,143523,0.002013615,2003
Kayin,Kawkareik,Thandaung,7822,4749629,0.001646865,2003
Kayah,Bawlake,Pasawng,1518,4227571,3.59071e-4,2003
Kayah,Bawlake,Bawlakhe,4959,2291745,0.002163853,2003
Kayah,Loikaw,Hsataw,746,2785146,2.6785e-4,2003
Kayah,Loikaw,Loi-Kaw,1499,753318,0.001989864,2003
Kayah,Loikaw,Dimawhso,987,628872,0.001569477,2003
Kayah,Loikaw,Phruhso,3916,1775508,0.002205566,2003
Shan,Taunggye,Pekhon,3379,1490498,0.002267028,2003
Bago,Taungoo,Thoungoo,1883,1777331,0.001059454,2003
Bago,Taungoo,Yedashe,3087,2479131,0.001245194,2003
Mandalay,Yamethin,Pyinmana,2635,1787922,0.001473778,2003
Mandalay,Yamethin,Lewe,1807,1354456,0.001334115,2003
Magway,Thayetmyo,Myayde (Aunglan),1259,732273,0.001719304,2003
Bago,Pyay,Paukkaung,1138,992210,0.001146935,2003
Bago,Pyay,Thegon,410,207321,0.00197761,2003
Bago,Thayarwady,Nattalin,778,810129,9.60341e-4,2003
Bago,Thayarwady,Okpo,966,695350,0.001389228,2003
Bago,Thayarwady,Gyobingauk,310,413210,7.50224e-4,2003
Bago,Pyay,Paungde,7,4309,0.001624507,2003
Bago,Pyay,Prome,44,16598,0.002650922,2003
Bago,Thayarwady,Zigon,48,10018,0.004791376,2003
Magway,Magwe Minbu,Taungdwingyi,500,311124,0.001607076,2003
Magway,Magwe Minbu,Myothit,1425,154590,0.009217931,2003
Naypyitaw,Naypyitaw,Pyinmana,33,2581,0.012785742,2003
Mandalay,Yamethin,Tatkon,1282,1412850,9.07386e-4,2003
Shan,Taunggye,Pinlaung,4095,2745409,0.001491581,2003
Mandalay,Yamethin,Yamethin,559,938041,5.95923e-4,2003
Magway,Magwe Minbu,Natmauk,0,2017,0,2003
Mandalay,Meiktila,Pyawbwe,148,530877,2.78784e-4,2003
Mandalay,Meiktila,Thazi,538,774816,6.94358e-4,2003
Shan,Taunggye,Ye-Ngan,1280,3292535,3.88758e-4,2003
Mandalay,Meiktila,Wudwin,31,68050,4.55547e-4,2003
Mandalay,Meiktila,Meiktila,1,268,0.003731343,2003
Mandalay,Myingyan,Mahlaing,0,2501,0,2003
Mandalay,Myingyan,Taungtha,1,1322,7.5643e-4,2003
Mandalay,Myingyan,Myingyan,1,766,0.001305483,2003
Mandalay,Myingyan,Natogyi,13,1521,0.008547009,2003
Sagaing,Sagaing,Ngazun,1,727,0.001375516,2003
Sagaing,Sagaing,Myaung,0,257,0,2003
Sagaing,Monywa,Chaung-U,0,1076,0,2003
Sagaing,Sagaing,Myinmu,0,79,0,2003
Sagaing,Monywa,Ayadaw,5,384,0.013020833,2003
Sagaing,Shwebo,Tabayin,122,18864,0.006467345,2003
Sagaing,Shwebo,Wetlet,6,1306,0.004594181,2003
Sagaing,Shwebo,Shwebo,7,2448,0.002859477,2003
Sagaing,Sagaing,Sagaing,0,2838,0,2003
Mandalay,Kyaukse,Tada-U,0,1418,0,2003
Mandalay,Kyaukse,Singaing,48,35339,0.001358273,2003
Mandalay,Mandalay,Amarapura,1,1298,7.70416e-4,2003
Mandalay,Mandalay,Mandalay,7,759,0.009222661,2003
Mandalay,Pyin-Oo-Lwin,Madaya,464,517533,8.96561e-4,2003
Mandalay,Pyin-Oo-Lwin,Singu,973,1059228,9.18594e-4,2003
Mandalay,Mandalay,Patheingyi,209,469015,4.45615e-4,2003
Shan,Kyaukme,Nawnghkio,7997,2475471,0.003230496,2003
Mandalay,Mandalay,Maymyo,652,919092,7.09396e-4,2003
Mandalay,Kyaukse,Kyaukse,519,1366996,3.79665e-4,2003
Mandalay,Kyaukse,Myitha,68,115120,5.90688e-4,2003
Shan,Taunggye,Lawksawk,4637,4144348,0.001118873,2003
Shan,Taunggye,Pindaya,102,71922,0.001418203,2003
Shan,Taunggye,Kalaw,580,585632,9.90383e-4,2003
Shan,Taunggye,Taunggyi,388,406002,9.5566e-4,2003
Shan,Loilen,Mong Kung,10660,6101647,0.001747069,2003
Shan,Kyaukme,Kyaukme,16723,4615178,0.003623479,2003
Shan,Kyaukme,Hsipaw,25970,4373379,0.0059382,2003
Shan,Loilen,Lai-Hka,2830,2042627,0.001385471,2003
Shan,Loilen,Loi Lem,2284,897848,0.00254386,2003
Shan,Loilen,Namsang,5155,2705811,0.001905159,2003
Shan,Taunggye,Ho-Pong,2804,634928,0.004416249,2003
Shan,Loilen,Mong Nai,4188,4093616,0.001023056,2003
Shan,Loilen,Mawkmai,3949,2628229,0.001502533,2003
Shan,Loilen,Langkho,3616,2378539,0.001520261,2003
Shan,Taunggye,Hsi Hseng,2373,710602,0.003339422,2003
Shan,Taunggye,Yawunghwe,214,568544,3.764e-4,2003
Shan,Loilen,Mong Pan,3974,6854533,5.79762e-4,2003
Shan,Mongsat,Mong Tung,12010,6347206,0.001892171,2003
Shan,Mongsat,Mong Hsat,14007,6353579,0.002204584,2003
Shan,Mongsat,Mong Ping,18007,8145835,0.002210578,2003
Shan,Loilen,Ke-Hsi,5627,2571263,0.002188419,2003
Shan,Loilen,Kunhing,8237,3172299,0.00259654,2003
Shan,Loilen,Mong Hsu,6110,1996640,0.003060141,2003
Shan,Lasho,Mong Yai,8258,2277063,0.003626601,2003
Shan,Lasho,Tangyan,12211,4429685,0.002756629,2003
Shan,Lasho,Pang-Yang,38893,5663100,0.006867793,2003
Shan,Lasho,Man Hpang,14561,1782909,0.00816699,2003
Shan,Lasho,Nampan,14803,1788168,0.008278305,2003
Shan,Kengtung,Mong Yang,12353,2588352,0.004772535,2003
Shan,Kengtung,Mongkhak,10501,2929887,0.003584097,2003
Shan,Kengtung,Keng Tung,15400,5831836,0.002640678,2003
Shan,Mongphat,Mong Hpayak,1654,2657113,6.2248e-4,2003
Shan,Tarchilaik,Tachilek,6721,3984122,0.001686946,2003
Shan,Mongphat,Mong Yawng,18671,5853840,0.00318953,2003
Kayin,Myawady,Myawadi,5380,3497212,0.001538368,2003
Kayin,Hpa-an,Kawkareik,353,1317362,2.6796e-4,2003
Kayin,Hpa-an,Kya-In Seikkyi,7416,9289338,7.98335e-4,2003
Tanintharyi,Dawei,Tavoy,2449,8466131,2.8927e-4,2003
Tanintharyi,Mergui,Tenasserim,9339,14972035,6.23763e-4,2003
Tanintharyi,Dawei,Thayetchaung,2340,2491164,9.3932e-4,2003
Tanintharyi,Mergui,Palaw,4320,2491285,0.001734045,2003
Tanintharyi,Dawei,Launglon,281,690083,4.07197e-4,2003
Tanintharyi,Dawei,Yebyu,3709,4667205,7.94694e-4,2003
Mon,Mawlamyine,Ye,1174,2863754,4.09951e-4,2003
Mon,Mawlamyine,Thanbyuzayat,207,743340,2.78473e-4,2003
Ayeyarwady,Pharpon,Pyapon,20,19392,0.001031353,2003
Ayeyarwady,Pharpon,Bogale,4,239126,1.67276e-5,2003
Tanintharyi,Mergui,Mergui,9608,5595532,0.001717084,2003
Tanintharyi,Kawthoung,Bokpyin,30227,7611073,0.003971451,2003
Kachin,Putao,Nogmung,2882,7756426,3.71563e-4,2003
Kachin,Putao,Khawbude,2115,7109674,2.97482e-4,2003
Kachin,Putao,Machanbaw,1700,3996522,4.2537e-4,2003
Kachin,Myitkyina,Hsawlaw,3303,4348848,7.59511e-4,2003
Kachin,Myitkyina,Chipwi,5202,4093071,0.001270928,2003
Kachin,Putao,Sumpranbum,6453,9405444,6.86092e-4,2003
Kachin,Myitkyina,Njangyang,9339,6553019,0.001425145,2003
Kachin,Myitkyina,Waingmaw,18466,5889827,0.003135236,2003
Shan,Lasho,Pangwaum,6750,1237355,0.005455185,2003
Shan,Lasho,Mong Mao,10602,2145238,0.004942109,2003
Shan,Kunlong,Kunlong,551,526927,0.001045686,2003
Shan,Lauking,Kong-Kyan,835,862135,9.68526e-4,2003
Shan,Muse,Kutkai,8037,4135283,0.001943519,2003
Shan,Kunlong,Ho-Pang,6966,1408480,0.004945757,2003
Shan,Lasho,Hsenwi,5635,2017367,0.002793245,2003
Shan,Lasho,Lashio,18202,4333525,0.004200276,2003
Shan,Muse,Mu-Se,5367,1932545,0.002777167,2003
Shan,Muse,Namhkan,8497,1990221,0.004269375,2003
Kachin,Myitkyina,Myitkyina,15693,7837796,0.002002221,2003
Kachin,Bhamo,Momauk,7432,3029632,0.002453103,2003
Kachin,Myitkyina,Mogaung,4796,2400590,0.001997842,2003
Kachin,Myitkyina,Kamaing,13396,8254148,0.001622942,2003
Kachin,Myitkyina,Mohnyin,7653,7991544,9.57637e-4,2003
Kachin,Bhamo,Shwegu,9022,3620744,0.002491753,2003
Kachin,Bhamo,Bhamo,3956,2625746,0.001506619,2003
Sagaing,Katha,Katha,17322,2009361,0.008620651,2003
Shan,Kyaukme,Mabein,10345,5886379,0.001757447,2003
Kachin,Bhamo,Mansi,9435,3763269,0.002507129,2003
Shan,Kyaukme,Mong Mit,8371,3552712,0.002356228,2003
Shan,Kyaukme,Namtu,34281,5250164,0.00652951,2003
Shan,Kyaukme,Namhsan,4699,1216058,0.003864125,2003
